Timestamp, Location, SSID, BSSID, Signal Strength, Frequency
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_Student, 18:4b:0d:dc:30:98, -67, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, Attendance, 58:b6:33:7a:1c:d8, -65, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_STAFF, 18:4b:0d:1c:30:98, -68, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_STAFF, 58:b6:33:3a:1c:d8, -65, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_Student, 60:d0:2c:df:63:9c, -57, 5220MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DA_Public, 18:4b:0d:a3:75:38, -87, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_Student, 18:4b:0d:e3:75:38, -87, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DA_Public, 58:b6:33:ba:1c:d8, -65, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DA_Public, 18:4b:0d:9c:30:98, -67, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_Student, 44:1e:98:fb:55:d8, -79, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_Student, 1c:b9:c4:fd:84:ec, -87, 5580MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_Student, 24:79:2a:34:ea:0d, -68, 5745MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, Attendance, 18:4b:0d:5c:30:98, -68, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_STAFF, 1c:b9:c4:3d:84:e8, -77, 2462MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, Attendance, 18:4b:0d:63:60:7c, -87, 5805MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_Student, 58:b6:33:fa:1c:d8, -65, 2412MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, Attendance, 1c:b9:c4:7d:84:e8, -78, 2462MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_Student, 18:4b:0d:dc:30:9c, -82, 5540MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, Attendance, 60:d0:2c:5f:63:98, -65, 2462MHz
2024-11-14 09:45:53, LAB_0_9AM_A_1, DAIICT_Student, 58:b6:33:fa:1c:dc, -73, 5540MHz
