Timestamp, Location, SSID, BSSID, Signal Strength, Frequency
2024-11-14 12:30:18, LAB_2_12PM_C_1, ROBOTIC_LAB, 78:98:e8:7a:2c:1d, -86, 2472MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, Dell-Gujcost, 78:98:e8:7a:2c:1f, -86, 2472MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, DAIICT_Student, 44:1e:98:fb:55:d8, -64, 2462MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, Attendance, 44:1e:98:7b:55:dc, -74, 5180MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, DAIICT_STAFF, 44:1e:98:3b:55:dc, -74, 5180MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, Yo, 46:97:29:de:0e:b6, -57, 5240MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, DA_Public, 44:1e:98:bb:55:d8, -62, 2462MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, Utsav_LAB_PC, 50:84:92:56:f8:ba, -62, 2462MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, DA_Public, 44:1e:98:bb:55:dc, -72, 5180MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, DAIICT_STAFF, 44:1e:98:3b:55:d8, -63, 2462MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, DA_Public, 18:4b:0d:a3:60:78, -87, 2437MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, DAIICT_Student, 18:4b:0d:e3:60:78, -87, 2437MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, Attendance, 44:1e:98:7b:55:d8, -64, 2462MHz
2024-11-14 12:30:18, LAB_2_12PM_C_1, DAIICT_Student, 44:1e:98:fb:55:dc, -72, 5180MHz
2024-11-14 12:30:19, LAB_2_12PM_C_1, ROBOTIC_LAB, 78:98:e8:7a:2c:1d, -86, 2472MHz
2024-11-14 12:30:19, LAB_2_12PM_C_1, Dell-Gujcost, 78:98:e8:7a:2c:1f, -86, 2472MHz
2024-11-14 12:30:19, LAB_2_12PM_C_1, DAIICT_Student, 44:1e:98:fb:55:d8, -64, 2462MHz
